case,gender,deg,yrdeg,field,startyr,year,rank,salary
16579,M,PhD,72,Other,70,92,Assoc,5962.000
16580,M,PhD,72,Other,70,93,Assoc,6135.000
16581,M,PhD,72,Other,70,94,Assoc,6135.000
16582,M,PhD,72,Other,70,95,Assoc,6404.000
16583,M,PhD,92,Other,93,93,Assoc,5712.000
16584,M,PhD,92,Other,93,94,Assoc,5712.000
16585,M,PhD,92,Other,93,95,Assoc,5962.000
16586,M,PhD,66,Other,66,76,Assoc,1719.000
16587,M,PhD,66,Other,66,77,Assoc,1831.000
16588,M,PhD,66,Other,66,78,Assoc,1919.000
16589,M,PhD,66,Other,66,79,Assoc,2136.000
16590,M,PhD,66,Other,66,80,Assoc,2291.000
16591,M,PhD,66,Other,66,81,Assoc,2457.000
16592,M,PhD,66,Other,66,82,Assoc,2457.000
16593,M,PhD,66,Other,66,83,Assoc,2706.000
16594,M,PhD,66,Other,66,84,Assoc,2889.000
16595,M,PhD,66,Other,66,85,Assoc,2889.000
16596,M,PhD,66,Other,66,86,Assoc,2976.000
16597,M,PhD,66,Other,66,87,Assoc,3126.000
16598,M,PhD,66,Other,66,88,Assoc,3263.000
16599,M,PhD,66,Other,66,89,Assoc,3592.000
16600,M,PhD,66,Other,66,90,Assoc,3706.000
16601,M,PhD,66,Other,66,91,Assoc,3769.000
16602,M,PhD,66,Other,66,92,Assoc,3878.000
16603,M,PhD,66,Other,66,93,Assoc,3878.000
16604,M,PhD,66,Other,66,94,Assoc,3878.000
16605,M,PhD,66,Other,66,95,Assoc,3934.000
16606,F,PhD,72,Other,73,76,Assist,1946.392
16607,F,PhD,72,Other,73,77,Assist,2140.000
16608,F,PhD,72,Other,73,78,Assist,2286.000
16609,F,PhD,72,Other,73,79,Assoc,2640.000
16610,F,PhD,72,Other,73,80,Assoc,2880.000
16611,F,PhD,72,Other,73,81,Assoc,3228.000
16612,F,PhD,72,Other,73,82,Assoc,3369.000
16613,F,PhD,72,Other,73,83,Assoc,3553.731
16614,F,PhD,72,Other,73,84,Assoc,3962.000
16615,F,PhD,72,Other,73,85,Assoc,3962.000
16616,F,PhD,72,Other,73,86,Assoc,4081.000
16617,F,PhD,72,Other,73,87,Assoc,4285.000
16618,F,PhD,72,Other,73,88,Assoc,4473.000
16619,F,PhD,72,Other,73,89,Assoc,4925.000
16620,F,PhD,72,Other,73,90,Assoc,5229.000
16621,F,PhD,72,Other,73,91,Assoc,5551.000
16622,F,PhD,72,Other,73,92,Full,6048.000
16623,F,PhD,72,Other,73,93,Full,6223.000
16624,F,PhD,72,Other,73,94,Full,6223.000
16625,F,PhD,72,Other,73,95,Full,6590.000
16626,M,PhD,83,Other,89,89,Assist,3344.000
16627,M,PhD,83,Other,89,90,Assist,3450.000
16628,M,PhD,83,Other,89,91,Assist,3663.000
16629,M,PhD,83,Other,89,92,Assist,3769.000
16630,M,PhD,83,Other,89,93,Assist,3878.000
16631,M,PhD,83,Other,89,94,Assist,4225.000
16632,M,PhD,83,Other,89,95,Assoc,4474.000
16633,F,PhD,92,Prof,95,95,Assist,5168.000
16634,M,PhD,63,Prof,69,76,Full,2160.000
16635,M,PhD,63,Prof,69,77,Full,2419.000
16636,M,PhD,63,Prof,69,78,Full,2489.552
16637,M,PhD,63,Prof,69,79,Full,2805.000
16638,M,PhD,63,Prof,69,80,Full,3011.000
16639,M,PhD,63,Prof,69,81,Full,3322.000
16640,M,PhD,63,Prof,69,82,Full,3322.000
16641,M,PhD,63,Prof,69,83,Full,3605.000
16642,M,PhD,63,Prof,69,84,Full,3742.000
16643,M,PhD,63,Prof,69,85,Full,3742.000
16644,M,PhD,63,Prof,69,86,Full,3854.000
16645,M,PhD,63,Prof,69,87,Full,4047.000
16646,M,PhD,63,Prof,69,88,Full,4105.000
16647,M,PhD,63,Prof,69,89,Full,5068.000
16648,M,PhD,63,Prof,69,90,Full,5229.000
16649,M,PhD,63,Prof,69,91,Full,5394.000
16650,M,PhD,63,Prof,69,92,Full,5551.000
16651,M,PhD,63,Prof,69,93,Full,5551.000
16652,M,PhD,63,Prof,69,94,Full,5551.000
16653,M,PhD,63,Prof,69,95,Full,5631.000
16654,M,PhD,72,Other,74,76,Assist,1760.000
16655,M,PhD,72,Other,74,77,Assist,1940.000
16656,M,PhD,72,Other,74,78,Assist,2034.000
16657,M,PhD,72,Other,74,79,Assist,2256.000
16658,M,PhD,72,Other,74,80,Assist,2427.000
16659,M,PhD,72,Other,74,87,Assoc,4160.000
16660,M,PhD,72,Other,74,88,Assoc,4405.000
16661,M,PhD,72,Other,74,89,Assoc,4919.000
16662,M,PhD,72,Other,74,90,Assoc,5374.000
16663,M,PhD,72,Other,74,91,Assoc,5624.000
16664,M,PhD,72,Other,74,92,Assoc,5787.000
16665,M,PhD,72,Other,74,93,Assoc,5955.000
16666,M,PhD,72,Other,74,94,Assoc,5955.000
16667,M,PhD,72,Other,74,95,Assoc,6127.000
16668,M,PhD,64,Prof,64,76,Assoc,2160.000
16669,M,PhD,64,Prof,64,77,Assoc,2378.000
16670,M,PhD,64,Prof,64,78,Assoc,2460.000
16671,M,PhD,64,Prof,64,79,Assoc,2671.000
16672,M,PhD,64,Prof,64,80,Assoc,2824.000
16673,M,PhD,64,Prof,64,81,Assoc,3092.000
16674,M,PhD,64,Prof,64,82,Assoc,3092.000
16675,M,PhD,64,Prof,64,83,Assoc,3873.000
16676,M,PhD,64,Prof,64,84,Assoc,4077.000
16677,M,PhD,64,Prof,64,85,Assoc,4077.000
16678,M,PhD,64,Prof,64,86,Assoc,4199.000
16679,M,PhD,64,Prof,64,87,Assoc,4410.000
16680,M,PhD,64,Prof,64,88,Full,4603.000
16681,M,PhD,64,Prof,64,89,Full,5215.000
16682,M,PhD,64,Prof,64,90,Full,5947.000
16683,M,PhD,64,Prof,64,91,Full,6135.000
16684,M,PhD,64,Prof,64,92,Full,6313.000
16685,M,PhD,64,Prof,64,93,Full,6496.000
16686,M,PhD,64,Prof,64,94,Full,6496.000
16687,M,PhD,64,Prof,64,95,Full,6590.000
16688,F,PhD,91,Other,92,92,Assist,3559.000
16689,F,PhD,91,Other,92,93,Assist,3715.000
16690,F,PhD,91,Other,92,94,Assist,3715.000
16691,F,PhD,91,Other,92,95,Assist,4106.000
16692,M,PhD,60,Other,64,76,Full,2810.000
16693,M,PhD,60,Other,64,77,Full,3156.000
16694,M,PhD,60,Other,64,78,Full,3294.000
16695,M,PhD,60,Other,64,79,Full,3556.000
16696,M,PhD,60,Other,64,80,Full,3750.000
16697,M,PhD,60,Other,64,81,Full,4000.000
16698,M,PhD,60,Other,64,83,Full,4220.000
16699,M,PhD,60,Other,64,84,Full,4317.000
16700,M,PhD,60,Other,64,85,Full,4317.000
16701,M,PhD,60,Other,64,86,Full,4446.000
16702,M,PhD,60,Other,64,87,Full,4669.000
16703,M,PhD,60,Other,64,88,Full,4874.000
16704,M,PhD,60,Other,64,89,Full,5215.000
16705,M,PhD,60,Other,64,90,Full,5458.000
16706,M,PhD,60,Other,64,91,Full,5712.000
16707,M,PhD,60,Other,64,92,Full,5794.000
16708,M,PhD,60,Other,64,93,Full,5878.000
16709,M,PhD,60,Other,64,94,Full,5878.000
16710,M,PhD,60,Other,64,95,Full,5962.000
16711,M,PhD,60,Other,61,76,Full,3656.000
16712,M,PhD,60,Other,61,77,Full,3966.000
16713,M,PhD,60,Other,61,78,Full,4066.000
16714,M,PhD,60,Other,61,79,Full,4482.000
16715,M,PhD,60,Other,61,80,Full,4775.000
16716,M,PhD,60,Other,61,81,Full,5248.000
16717,M,PhD,60,Other,61,82,Full,5478.000
16718,M,PhD,60,Other,61,83,Full,5779.000
16719,M,PhD,60,Other,61,84,Full,6350.000
16720,M,PhD,60,Other,61,85,Full,6350.000
16721,M,PhD,60,Other,61,86,Full,6925.000
16722,M,PhD,60,Other,61,87,Full,7272.000
16723,M,PhD,60,Other,61,88,Full,7377.000
16724,M,PhD,60,Other,61,89,Full,7781.000
16725,M,PhD,60,Other,61,90,Full,8145.000
16726,M,PhD,60,Other,61,91,Full,8646.000
16727,M,PhD,60,Other,61,92,Full,8646.000
16728,M,PhD,60,Other,61,93,Full,8770.000
16729,M,PhD,60,Other,61,94,Full,8770.000
16730,M,PhD,60,Other,61,95,Full,8896.000
16731,M,PhD,57,Prof,70,76,Full,2936.000
16732,M,PhD,57,Prof,70,77,Full,3302.000
16733,M,PhD,57,Prof,70,78,Full,3481.000
16734,M,PhD,57,Prof,70,79,Full,3856.000
16735,M,PhD,57,Prof,70,80,Full,4169.000
16736,M,PhD,57,Prof,70,81,Full,4615.000
16737,M,PhD,57,Prof,70,82,Full,4817.000
16738,M,PhD,57,Prof,70,83,Full,5305.000
16739,M,PhD,57,Prof,70,84,Full,5746.000
16740,M,PhD,57,Prof,70,85,Full,5746.000
16741,M,PhD,57,Prof,70,86,Full,6925.000
16742,M,PhD,57,Prof,70,87,Full,7272.000
16743,M,PhD,57,Prof,70,88,Full,7483.000
16744,M,PhD,57,Prof,70,89,Full,8122.000
16745,M,PhD,57,Prof,70,90,Full,9396.000
16746,M,PhD,57,Prof,70,91,Full,9833.000
16747,M,PhD,57,Prof,70,92,Full,10118.000
16748,M,PhD,57,Prof,70,93,Full,10411.000
16749,M,PhD,57,Prof,70,94,Full,10411.000
16750,M,PhD,57,Prof,70,95,Full,10867.000
16751,F,PhD,77,Other,89,89,Assoc,3296.000
16752,F,PhD,77,Other,89,90,Assoc,3653.000
16753,F,PhD,77,Other,89,91,Assoc,3991.000
16754,F,PhD,77,Other,89,92,Assoc,4147.000
16755,F,PhD,77,Other,89,93,Assoc,4286.000
16756,F,PhD,77,Other,89,94,Assoc,4286.000
16757,F,PhD,77,Other,89,95,Assoc,4604.000
16758,M,PhD,69,Prof,73,76,Assoc,1948.000
16759,M,PhD,69,Prof,73,77,Assoc,2180.000
16760,M,PhD,69,Prof,73,79,Assoc,2759.000
16761,M,PhD,69,Prof,73,80,Full,3058.000
16762,M,PhD,69,Prof,73,81,Full,3517.000
16763,M,PhD,69,Prof,73,82,Full,3887.000
16764,M,PhD,69,Prof,73,83,Full,4797.333
16765,M,PhD,69,Prof,73,84,Full,5585.000
16766,M,PhD,69,Prof,73,85,Full,5585.000
16767,M,PhD,69,Prof,73,86,Full,6730.000
16768,M,PhD,69,Prof,73,87,Full,7924.000
16769,M,PhD,69,Prof,73,88,Full,8038.000
16770,M,PhD,69,Prof,73,89,Full,8849.000
16771,M,PhD,69,Prof,73,90,Full,9949.000
16772,M,PhD,69,Prof,73,91,Full,10561.000
16773,M,PhD,69,Prof,73,92,Full,11024.000
16774,M,PhD,69,Prof,73,93,Full,11343.000
16775,M,PhD,69,Prof,73,94,Full,10118.000
16776,M,PhD,69,Prof,73,95,Full,10411.000
16777,M,PhD,56,Prof,80,80,Full,3070.000
16778,M,PhD,56,Prof,80,81,Full,3512.000
16779,M,PhD,56,Prof,80,82,Full,4358.000
16780,M,PhD,56,Prof,80,83,Full,4664.000
16781,M,PhD,56,Prof,80,84,Full,4908.000
16782,M,PhD,56,Prof,80,85,Full,4908.000
16783,M,PhD,56,Prof,80,86,Full,5509.000
16784,M,PhD,56,Prof,80,87,Full,5786.000
16785,M,PhD,56,Prof,80,88,Full,5786.000
16786,M,PhD,56,Prof,80,89,Full,6103.000
16787,M,PhD,56,Prof,80,90,Full,6668.000
16788,M,PhD,56,Prof,80,91,Full,6977.000
16789,M,PhD,56,Prof,80,92,Full,7283.000
16790,M,PhD,56,Prof,80,93,Full,7494.000
16791,M,PhD,56,Prof,80,94,Full,7494.000
16792,M,PhD,56,Prof,80,95,Full,7712.000
16793,M,PhD,76,Prof,79,79,Assoc,2448.000
16794,M,PhD,76,Prof,79,80,Assoc,2590.000
16795,M,PhD,76,Prof,79,81,Assoc,2960.000
16796,M,PhD,76,Prof,79,82,Assoc,3413.000
16797,M,PhD,76,Prof,79,83,Assoc,4160.000
16798,M,PhD,76,Prof,79,84,Assoc,4378.000
16799,M,PhD,76,Prof,79,85,Assoc,4505.000
16800,M,PhD,76,Prof,79,86,Assoc,5354.000
16801,M,PhD,76,Prof,79,87,Assoc,5623.000
16802,M,PhD,76,Prof,79,88,Assoc,5703.000
16803,M,PhD,76,Prof,79,89,Assoc,6103.000
16804,M,PhD,76,Prof,79,90,Assoc,6573.000
16805,M,PhD,76,Prof,79,91,Assoc,6977.000
16806,M,PhD,76,Prof,79,92,Assoc,7283.000
16807,M,PhD,76,Prof,79,93,Assoc,7602.000
16808,M,PhD,76,Prof,79,94,Assoc,7602.000
16809,M,PhD,76,Prof,79,95,Assoc,7823.000
16810,F,Other,77,Other,82,82,Assist,2132.000
16811,F,Other,77,Other,82,83,Assist,2382.000
16812,F,Other,77,Other,82,84,Assist,2581.000
16813,F,Other,77,Other,82,85,Assist,2581.000
16814,F,Other,77,Other,82,86,Assist,2855.000
16815,F,Other,77,Other,82,87,Assist,2998.000
16816,F,Other,77,Other,82,88,Assoc,3266.000
16817,F,Other,77,Other,82,89,Assoc,3863.000
16818,F,Other,77,Other,82,90,Assoc,4220.000
16819,F,Other,77,Other,82,91,Assoc,4812.000
16820,F,Other,77,Other,82,92,Assoc,5168.000
16821,F,Other,77,Other,82,93,Assoc,5318.000
16822,F,Other,77,Other,82,94,Assoc,5318.000
16823,F,Other,77,Other,82,95,Full,5794.000
16824,F,Other,84,Arts,93,93,Assist,3939.000
16825,F,Other,84,Arts,93,94,Assist,3939.000
16826,F,Other,84,Arts,93,95,Assist,4053.000
16827,F,Other,79,Other,89,89,Assist,3596.000
16828,F,Other,79,Other,89,90,Assist,3711.000
16829,F,Other,79,Other,89,91,Assist,3996.000
16830,F,Other,79,Other,89,92,Assist,4292.000
16831,F,Other,79,Other,89,93,Assoc,4881.000
16832,F,Other,79,Other,89,94,Assoc,4881.000
16833,F,Other,79,Other,89,95,Assoc,5095.000
16834,F,Other,86,Arts,93,93,Assist,3939.000
16835,F,Other,86,Arts,93,94,Assist,3939.000
16836,F,Other,86,Arts,93,95,Assist,4053.000
16837,F,Other,72,Arts,84,84,Assoc,3688.060
16838,F,Other,72,Arts,84,85,Assoc,3688.060
16839,F,Other,72,Arts,84,86,Assoc,3798.507
16840,F,Other,72,Arts,84,87,Full,4104.478
16841,F,Other,72,Arts,84,88,Full,4104.478
16842,F,Other,72,Arts,84,89,Full,4392.537
16843,F,Other,72,Arts,84,90,Full,4598.000
16844,F,Other,72,Arts,84,91,Full,4881.000
16845,F,Other,72,Arts,84,92,Full,4880.556
16846,F,Other,72,Arts,84,93,Full,5022.222
16847,F,Other,72,Arts,84,94,Full,5021.973
16848,F,Other,72,Arts,84,95,Full,9420.000
16849,F,Other,89,Arts,93,93,Assist,3564.000
16850,F,Other,89,Arts,93,94,Assist,3564.000
16851,F,Other,89,Arts,93,95,Assist,3667.000
16852,M,Other,60,Other,68,76,Full,2650.000
16853,M,Other,60,Other,68,77,Full,2938.000
16854,M,Other,60,Other,68,78,Full,3129.000
16855,M,Other,60,Other,68,79,Full,3455.000
16856,M,Other,60,Other,68,80,Full,3696.000
16857,M,Other,60,Other,68,81,Full,4000.000
16858,M,Other,60,Other,68,82,Full,4174.000
16859,M,Other,60,Other,68,83,Full,4404.000
16860,M,Other,60,Other,68,84,Full,4841.000
16861,M,Other,60,Other,68,85,Full,4841.000
16862,M,Other,60,Other,68,86,Full,5278.000
16863,M,Other,60,Other,68,87,Full,5543.000
16864,M,Other,60,Other,68,88,Full,5623.000
16865,M,Other,60,Other,68,89,Full,6103.000
16866,M,Other,60,Other,68,90,Full,6668.000
16867,M,Other,60,Other,68,91,Full,7078.000
16868,M,Other,60,Other,68,92,Full,7388.000
16869,M,Other,60,Other,68,93,Full,7602.000
16870,M,Other,60,Other,68,94,Full,7602.000
16871,M,Other,60,Other,68,95,Full,7823.000
16872,F,Other,82,Other,86,86,Assist,3022.000
16873,F,Other,82,Other,86,87,Assist,3174.000
16874,F,Other,82,Other,86,88,Assist,3458.000
16875,F,Other,82,Other,86,89,Assist,3975.000
16876,F,Other,82,Other,86,90,Assist,4220.000
16877,F,Other,82,Other,86,91,Assoc,4610.000
16878,F,Other,82,Other,86,92,Assoc,4812.000
16879,F,Other,82,Other,86,93,Assoc,4951.000
16880,F,Other,82,Other,86,94,Assoc,4951.000
16881,F,Other,82,Other,86,95,Assoc,5242.000
16882,M,Other,49,Arts,57,76,Full,3199.000
16883,M,Other,49,Arts,57,77,Full,3481.000
16884,M,Other,49,Arts,57,78,Full,3624.000
16885,M,Other,49,Arts,57,79,Full,4009.000
16886,M,Other,49,Arts,57,80,Full,4331.000
16887,M,Other,49,Arts,57,81,Full,4817.000
16888,M,Other,49,Arts,57,83,Full,5305.000
16889,M,Other,49,Arts,57,84,Full,5585.000
16890,M,Other,49,Arts,57,85,Full,5585.000
16891,M,Other,49,Arts,57,86,Full,5751.000
16892,M,Other,49,Arts,57,87,Full,6039.000
16893,M,Other,49,Arts,57,88,Full,6126.000
16894,M,Other,49,Arts,57,89,Full,6555.000
16895,M,Other,49,Arts,57,90,Full,6668.000
16896,M,Other,49,Arts,57,91,Full,6781.000
16897,M,Other,49,Arts,57,92,Full,7078.000
16898,M,Other,49,Arts,57,93,Full,7078.000
16899,M,Other,49,Arts,57,94,Full,7078.000
16900,M,Other,49,Arts,57,95,Full,7283.000
16901,M,Other,73,Arts,76,76,Assist,1384.000
16902,M,Other,73,Arts,76,77,Assist,1572.000
16903,M,Other,73,Arts,76,78,Assist,1680.000
16904,M,Other,73,Arts,76,79,Assist,1919.000
16905,M,Other,73,Arts,76,80,Assoc,2121.000
16906,M,Other,73,Arts,76,81,Assoc,2379.104
16907,M,Other,73,Arts,76,82,Assoc,2567.000
16908,M,Other,73,Arts,76,83,Full,3037.000
16909,M,Other,73,Arts,76,84,Full,3290.000
16910,M,Other,73,Arts,76,85,Full,3290.000
16911,M,Other,73,Arts,76,86,Full,5056.000
16912,M,Other,73,Arts,76,87,Full,5310.000
16913,M,Other,73,Arts,76,88,Full,6304.000
16914,M,Other,73,Arts,76,89,Full,6370.000
16915,M,Other,73,Arts,76,90,Full,6540.299
16916,M,Other,73,Arts,76,91,Full,8896.000
16917,M,Other,73,Arts,76,92,Full,8896.000
16918,M,Other,73,Arts,76,93,Full,8896.000
16919,M,Other,73,Arts,76,94,Full,8896.000
16920,M,Other,73,Arts,76,95,Full,8896.000
16921,M,Other,62,Arts,65,76,Assoc,1743.000
16922,M,Other,62,Arts,65,77,Assoc,1904.000
16923,M,Other,62,Arts,65,78,Assoc,1942.000
16924,M,Other,62,Arts,65,79,Assoc,2161.000
16925,M,Other,62,Arts,65,80,Assoc,2333.000
16926,M,Other,62,Arts,65,81,Assoc,2567.000
16927,M,Other,62,Arts,65,82,Assoc,2567.000
16928,M,Other,62,Arts,65,83,Assoc,2708.000
16929,M,Other,62,Arts,65,84,Assoc,2851.000
16930,M,Other,62,Arts,65,85,Assoc,2851.000
16931,M,Other,62,Arts,65,86,Assoc,2937.000
16932,M,Other,62,Arts,65,87,Assoc,3085.000
16933,M,Other,62,Arts,65,88,Assoc,3266.000
16934,M,Other,62,Arts,65,89,Assoc,3596.000
16935,M,Other,62,Arts,65,90,Assoc,3658.000
16936,M,Other,62,Arts,65,91,Assoc,3828.000
16937,M,Other,62,Arts,65,92,Assoc,3939.000
16938,M,Other,62,Arts,65,93,Assoc,3996.000
16939,M,Other,62,Arts,65,94,Assoc,3996.000
16940,M,Other,62,Arts,65,95,Assoc,4112.000
16941,F,Other,90,Other,95,95,Assist,4292.000
16942,M,Other,61,Prof,76,76,Full,3417.000
16943,M,Other,61,Prof,76,77,Full,3625.000
16944,M,Other,61,Prof,76,78,Full,3809.000
16945,M,Other,61,Prof,76,79,Full,4199.000
16946,M,Other,61,Prof,76,80,Full,4493.000
16947,M,Other,61,Prof,76,82,Full,4950.000
16948,M,Other,61,Prof,76,83,Full,5296.000
16949,M,Other,61,Prof,76,84,Full,5656.000
16950,M,Other,61,Prof,76,85,Full,5656.000
16951,M,Other,61,Prof,76,86,Full,6258.000
16952,M,Other,61,Prof,76,87,Full,6258.000
16953,M,Other,61,Prof,76,88,Full,6761.000
16954,M,Other,61,Prof,76,89,Full,7376.000
16955,M,Other,61,Prof,76,90,Full,7692.000
16956,M,Other,61,Prof,76,91,Full,8165.000
16957,M,Other,61,Prof,76,92,Full,8523.000
16958,M,Other,61,Prof,76,93,Full,8770.000
16959,M,Other,61,Prof,76,94,Full,8770.000
16960,M,Other,61,Prof,76,95,Full,9120.000
16961,M,Other,89,Other,94,94,Assist,4353.000
16962,M,Other,89,Other,94,95,Assist,4480.000
16963,M,Other,74,Other,74,76,Assist,1502.000
16964,M,Other,74,Other,74,77,Assist,1608.000
16965,M,Other,74,Other,74,78,Assist,1717.000
16966,M,Other,74,Other,74,79,Assist,1959.000
16967,M,Other,74,Other,74,81,Assist,2194.000
16968,M,Other,74,Other,74,82,Assist,2258.000
16969,M,Other,74,Other,74,83,Assoc,2451.000
16970,M,Other,74,Other,74,84,Assoc,2694.000
16971,M,Other,74,Other,74,85,Assoc,2694.000
16972,M,Other,74,Other,74,86,Assoc,2774.000
16973,M,Other,74,Other,74,87,Assoc,2913.000
16974,M,Other,74,Other,74,88,Assoc,3266.000
16975,M,Other,74,Other,74,89,Assoc,3596.000
16976,M,Other,74,Other,74,90,Assoc,3658.000
16977,M,Other,74,Other,74,91,Assoc,3828.000
16978,M,Other,74,Other,74,92,Assoc,3996.000
16979,M,Other,74,Other,74,93,Assoc,4053.000
16980,M,Other,74,Other,74,94,Assoc,4053.000
16981,M,Other,74,Other,74,95,Assoc,4292.000
16982,F,Other,89,Other,93,93,Assist,4544.000
16983,F,Other,89,Other,93,94,Assist,4544.000
16984,F,Other,89,Other,93,95,Assist,4676.000
16985,M,Other,87,Other,89,89,Assist,3696.000
16986,M,Other,87,Other,89,90,Assist,3924.000
16987,M,Other,87,Other,89,91,Assist,4165.000
16988,M,Other,87,Other,89,92,Assoc,4474.000
16989,M,Other,87,Other,89,93,Assoc,4737.000
16990,M,Other,87,Other,89,94,Assoc,4737.000
16991,M,Other,87,Other,89,95,Assoc,4945.000
16992,M,Other,61,Arts,62,76,Assoc,1623.000
16993,M,Other,61,Arts,62,77,Assoc,1744.776
16994,M,Other,61,Arts,62,78,Assoc,1791.000
16995,M,Other,61,Arts,62,79,Assoc,1919.000
16996,M,Other,61,Arts,62,80,Assoc,2079.000
16997,M,Other,61,Arts,62,81,Assoc,2163.000
16998,M,Other,61,Arts,62,82,Assoc,2258.000
16999,M,Other,61,Arts,62,83,Assoc,2633.000
17000,M,Other,61,Arts,62,84,Assoc,2851.000
17001,M,Other,61,Arts,62,85,Assoc,2851.000
17002,M,Other,61,Arts,62,86,Assoc,2937.000
17003,M,Other,61,Arts,62,87,Assoc,3085.000
17004,M,Other,61,Arts,62,88,Assoc,3266.000
17005,M,Other,61,Arts,62,89,Full,4269.000
17006,M,Other,61,Arts,62,90,Full,4343.000
17007,M,Other,61,Arts,62,91,Full,4610.000
17008,M,Other,61,Arts,62,92,Full,4676.000
17009,M,Other,61,Arts,62,93,Full,4743.000
17010,M,Other,61,Arts,62,94,Full,4743.000
17011,M,Other,61,Arts,62,95,Full,4951.000
17012,F,Other,77,Arts,88,88,Assoc,3768.000
17013,F,Other,77,Arts,88,89,Assoc,3808.000
17014,F,Other,77,Arts,88,90,Assoc,4101.000
17015,F,Other,77,Arts,88,91,Assoc,4353.000
17016,F,Other,77,Arts,88,92,Full,4676.000
17017,F,Other,77,Arts,88,93,Full,4881.000
17018,F,Other,77,Arts,88,94,Full,4881.000
17019,F,Other,77,Arts,88,95,Full,5318.000
17020,M,Other,67,Arts,71,76,Assist,1563.000
17021,M,Other,67,Arts,71,77,Assoc,1828.000
17022,M,Other,67,Arts,71,78,Assoc,1942.000
17023,M,Other,67,Arts,71,80,Assoc,2247.000
17024,M,Other,67,Arts,71,81,Assoc,2425.000
17025,M,Other,67,Arts,71,82,Assoc,3182.000
17026,M,Other,67,Arts,71,83,Assoc,3356.471
17027,M,Other,67,Arts,71,84,Assoc,3534.000
17028,M,Other,67,Arts,71,85,Assoc,4018.000
17029,M,Other,67,Arts,71,86,Assoc,4139.000
17030,M,Other,67,Arts,71,87,Full,4473.000
17031,M,Other,67,Arts,71,88,Full,4538.000
17032,M,Other,67,Arts,71,89,Full,4855.000
17033,M,Other,67,Arts,71,90,Full,5082.000
17034,M,Other,67,Arts,71,91,Full,5318.000
17035,M,Other,67,Arts,71,92,Full,5318.000
17036,M,Other,67,Arts,71,93,Full,5472.000
17037,M,Other,67,Arts,71,94,Full,5472.000
17038,M,Other,67,Arts,71,95,Full,5712.000
17039,M,Other,64,Arts,62,76,Assoc,1652.000
17040,M,Other,64,Arts,62,77,Assoc,1754.000
17041,M,Other,64,Arts,62,78,Assoc,1828.000
17042,M,Other,64,Arts,62,79,Assoc,2039.000
17043,M,Other,64,Arts,62,80,Assoc,2121.000
17044,M,Other,64,Arts,62,81,Assoc,2194.000
17045,M,Other,64,Arts,62,82,Assoc,2258.000
17046,M,Other,64,Arts,62,83,Assoc,2512.121
17047,M,Other,64,Arts,62,84,Assoc,2732.000
17048,M,Other,64,Arts,62,85,Assoc,2732.000
17049,M,Other,64,Arts,62,86,Assoc,3022.000
17050,M,Other,64,Arts,62,87,Assoc,3174.000
17051,M,Other,64,Arts,62,88,Assoc,3266.000
17052,M,Other,64,Arts,62,89,Assoc,3596.000
17053,M,Other,64,Arts,62,90,Assoc,3711.000
17054,M,Other,64,Arts,62,91,Assoc,3828.000
17055,M,Other,64,Arts,62,92,Assoc,3996.000
17056,M,Other,64,Arts,62,93,Assoc,3996.000
17057,M,Other,64,Arts,62,94,Assoc,3996.000
17058,M,Other,64,Arts,62,95,Assoc,4231.000
17059,F,Other,81,Arts,87,87,Full,4347.000
17060,F,Other,81,Arts,87,88,Full,4410.000
17061,F,Other,81,Arts,87,89,Full,4855.000
17062,F,Other,81,Arts,87,90,Full,5229.000
17063,F,Other,81,Arts,87,91,Full,5712.000
17064,F,Other,81,Arts,87,92,Full,6135.000
17065,F,Other,81,Arts,87,93,Full,6313.000
17066,F,Other,81,Arts,87,94,Full,6313.000
17067,F,Other,81,Arts,87,95,Full,6496.000
17068,M,Other,61,Arts,67,76,Assoc,1839.000
17069,M,Other,61,Arts,67,77,Full,2216.000
17070,M,Other,61,Arts,67,78,Full,2378.000
17071,M,Other,61,Arts,67,79,Full,2627.000
17072,M,Other,61,Arts,67,80,Full,2824.000
17073,M,Other,61,Arts,67,81,Full,3048.000
17074,M,Other,61,Arts,67,82,Full,3048.000
17075,M,Other,61,Arts,67,83,Full,3216.000
17076,M,Other,61,Arts,67,84,Full,3386.000
17077,M,Other,61,Arts,67,85,Full,3386.000
17078,M,Other,61,Arts,67,86,Full,3487.000
17079,M,Other,61,Arts,67,87,Full,3662.000
17080,M,Other,61,Arts,67,88,Full,3877.000
17081,M,Other,61,Arts,67,89,Full,4269.000
17082,M,Other,61,Arts,67,90,Full,4343.000
17083,M,Other,61,Arts,67,91,Full,4812.000
17084,M,Other,61,Arts,67,92,Full,4881.000
17085,M,Other,61,Arts,67,93,Full,5022.000
17086,M,Other,61,Arts,67,94,Full,5022.000
17087,M,Other,61,Arts,67,95,Full,5168.000
17088,F,Other,74,Arts,89,89,Assist,3348.000
17089,F,Other,74,Arts,89,90,Assist,3406.000
17090,F,Other,74,Arts,89,91,Assist,3774.000
17091,F,Other,74,Arts,89,92,Assoc,3996.000
17092,F,Other,74,Arts,89,93,Assoc,4231.000
17093,F,Other,74,Arts,89,94,Assoc,4231.000
17094,F,Other,74,Arts,89,95,Assoc,4480.000
17095,M,Other,74,Other,87,87,Assist,3610.000
17096,M,Other,74,Other,87,88,Assist,3662.000
